kernel,cpu_time_total_us,self_cpu_time_total_us,cuda_time_total_us,self_cuda_time_total_us,calls,batch_size
aten::add_,371.63900000015565,265.17900000017835,947.4030000000639,947.4030000000639,24,4
aten::squeeze,39.33499999999185,31.606999999974505,0,0,8,4
aten::gelu,7422.355999999767,4922.788999999189,6125.486000001125,6125.486000001125,232,4
cudaMalloc,1177.4030000000203,1177.4030000000203,0,0,6,4
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",0,0,7477.137999999948,7477.137999999948,44,4
"void at::native::vectorized_elementwise_kernel<4, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase&, at::native::GeluType)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::GeluCUDAKernelImpl(at::TensorIteratorBase&, at::native::GeluType)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",0,0,6125.486000001125,6125.486000001125,232,4
aten::permute,33.535999999934575,28.16699999984121,0,0,4,4
aten::add,23301.320000000516,15772.647000000608,7857.231000000043,7857.231000000043,828,4
aten::dropout,852.8400000002148,852.8400000002148,0,0,936,4
aten::layer_norm,42668.56299999918,3813.4690000013507,11969.666000000347,0.0,712,4
aten::native_layer_norm,38855.09399999783,17098.047999996706,11969.666000000347,6692.669000000547,712,4
aten::contiguous,6687.629999999539,289.8519999994169,12159.84599999983,0.0,148,4
aten::clone,10506.82700000018,1486.207000000868,12514.529999998442,0.0,251,4
aten::empty_like,3857.109999999564,1219.562999998816,0,0,304,4
aten::linear,259425.58299999827,18032.576999996963,149131.96600000578,0.0,1844,4
aten::t,13492.076000000743,6109.667999998201,0,0,1860,4
aten::transpose,20847.125000006155,15691.465000006952,0,0,4932,4
aten::addmm,125488.599000001,54297.736999998,100886.79000000474,100736.99800000458,1552,4
cudaOccupancyMaxActiveBlocksPerMultiprocessor,403.41900000025635,262.4910000002419,490.6130000000121,0.0,105,4
aten::matmul,93029.49399999935,3242.8889999987878,48245.176000001054,0.0,292,4
aten::mm,88177.89799999904,12520.696999998065,48245.176000001054,47699.55500000101,292,4
aten::_unsafe_view,643.3860000012064,643.3860000012064,0,0,292,4
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,0,12173.733999999866,12173.733999999866,150,4
"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,0,6692.669000000547,6692.669000000547,712,4
volta_sgemm_128x64_tn,0,0,101913.40100000029,101913.40100000029,128,4
aten::scaled_dot_product_attention,38406.112999998324,5358.085999997711,177478.04599999762,0.0,432,4
aten::_scaled_dot_product_efficient_attention,33048.02700000061,6183.722999997975,177478.04599999762,0.0,432,4
aten::_efficient_attention_forward,20332.472999998805,8631.722000003327,177478.04599999762,177478.04599999762,432,4
"fmha_cutlassF_f32_aligned_64x64_rf_sm75(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm75, true, 64, 64, 64, true, true>::Params)",0,0,177478.04599999762,177478.04599999762,432,4
aten::embedding,3147.24599999997,535.8020000000251,250.87600000030943,0.0,52,4
aten::index_select,2374.967000000237,1108.748999999807,250.87600000030943,250.87600000030943,52,4
aten::resize_,1273.1339999981428,1273.1339999981428,0,0,372,4
aten::arange,12280.996000000523,3922.7620000019233,637.1660000010743,318.58300000053714,304,4
aten::repeat,3979.614000000074,896.4690000004339,98.1069999995816,0.0,52,4
aten::expand,427.8789999994333,317.6749999991298,0,0,108,4
aten::alias,93.2810000002064,93.2810000002064,0,0,52,4
aten::unfold,481.78600000042934,382.56200000018,0,0,104,4
aten::expand_as,269.74599999985367,100.8130000004021,0,0,52,4
Unrecognized,252787.64899999974,252787.64899999974,766.8340000005846,766.8340000005846,25,4
aten::index,5985.939999999857,3882.5499999985186,804.8460000000487,804.8460000000487,160,4
Memset (Device),0,0,1496.5040000009467,1496.5040000009467,1074,4
aten::select,2648.326000001427,2266.5480000017706,0,0,392,4
aten::ones_like,191.1349999999802,18.131000000139466,8.703000000066822,0.0,4,4
aten::lift_fresh,7.544999999954598,7.544999999954598,0,0,22,4
cudaStreamSynchronize,192661.04600000006,192661.04600000006,0,0,334,4
"void at::native::(anonymous namespace)::indexSelectSmallIndex<float, long, unsigned int, 2, 2, -2>(at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<long const, unsigned int>, int, int, unsigned int, long)",0,0,250.87600000030943,250.87600000030943,52,4
"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",0,0,318.58300000053714,318.58300000053714,152,4
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1} const&)::{lambda(int)#1})",0,0,95.16299999959301,95.16299999959301,52,4
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<4> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",0,0,325.9110000001092,325.9110000001092,52,4
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",0,0,1145.389000000141,1145.389000000141,676,4
"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 4, 4, true, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",0,0,13700.424000005267,13700.424000005267,1600,4
"void scal_64addr_kernel<float, float, 1, true, 6, 5, 5, 3>(cublasTransposeParams<float>, float const*, float*, float const*)",0,0,339.57399999993504,339.57399999993504,50,4
"void sgemm_largek_lds64<true, false, 6, 3, 4, 5, 2, 66>(float*, float const*, float const*, int, int, int, int, int, int, float const*, float const*, float, float, int, int, int*, int*)",0,0,30534.27000000057,30534.27000000057,58,4
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<bool>, std::array<char*, 1ul> >(int, at::native::FillFunctor<bool>, std::array<char*, 1ul>)",0,0,255.90000000133296,255.90000000133296,204,4
Memcpy HtoD (Pageable -> Device),0,0,33.919000000401866,33.919000000401866,70,4
aten::index_put_,770.256000000023,23.26299999994808,36.38200000007055,0.0,4,4
aten::_index_put_impl_,746.993000000075,179.3980000000447,36.38200000007055,9.88800000003539,4,4
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<1> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<1> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_put_kernel_impl<at::native::OpaqueType<1> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_put_kernel_impl<at::native::OpaqueType<1> >(at::TensorIterator&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",0,0,9.88800000003539,9.88800000003539,2,4
aten::masked_fill_,383.81300000005285,52.961000000010245,25.24600000004284,16.223000000056345,2,4
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::masked_fill_kernel(at::TensorIterator&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float, bool)#1} const&)::{lambda(int)#1})",0,0,16.223000000056345,16.223000000056345,2,4
aten::argmax,1706.391000000207,1188.5230000008014,1003.7130000003672,1003.7130000003672,52,4
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::ArgMaxOps<float>, unsigned int, long, 4> >(at::native::ReduceOp<float, at::native::ArgMaxOps<float>, unsigned int, long, 4>)",0,0,1003.7130000003672,1003.7130000003672,52,4
aten::resolve_conj,7.838999999861699,7.838999999861699,0,0,18,4
aten::resolve_neg,3.562000000179978,3.562000000179978,0,0,18,4
Memcpy DtoH (Device -> Pageable),0,0,24.448000000265893,24.448000000265893,18,4
aten::detach_,31.58699999997043,22.54899999994086,0,0,12,4
detach_,9.03800000002957,9.03800000002957,0,0,12,4
aten::zeros,21.981999999989057,11.628999999898952,0,0,2,4
aten::zero_,1.5080000000598375,1.5080000000598375,0,0,2,4
aten::lt,115.50900000002002,88.75599999996484,5.184000000008382,5.184000000008382,6,4
aten::any,11940.066999999719,10775.49999999936,843.8909999998577,826.6439999999711,110,4
aten::is_nonzero,105228.46800000078,254.72400000007474,161.69599999958882,0.0,137,4
aten::ge,1768.8189999995811,1099.3129999992962,104.448000000295,102.65600000027916,66,4
aten::div,120.35000000009313,58.56599999990431,0,0,10,4
aten::sub,1061.6730000005336,684.2229999996198,77.27700000038021,77.27700000038021,54,4
aten::clamp,35.14400000005844,34.10200000012992,0,0,2,4
aten::cat,13663.219000000245,8822.363000003359,1382.8050000016228,1353.461000001611,496,4
"void at::native::(anonymous namespace)::CatArrayBatchedCopy_aligned16_contig<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 3, 128, 1>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 128, 1>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",0,0,58.20700000002398,58.20700000002398,2,4
"void at::native::index_elementwise_kernel<128, 4, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<8> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<8> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1}>(long, at::native::gpu_index_kernel<at::native::index_kernel_impl<at::native::OpaqueType<8> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1}>(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>, at::native::index_kernel_impl<at::native::OpaqueType<8> >(at::TensorIteratorBase&, c10::ArrayRef<long>, c10::ArrayRef<long>)::{lambda(char*, char const*, long)#1} const&)::{lambda(int)#1})",0,0,169.31199999945238,169.31199999945238,50,4
aten::isin,58650.22900000139,5794.460000000632,15882.33300000173,0.0,152,4
aten::eq,5364.830999998434,3559.135999997874,499.50700000085635,496.5000000007567,223,4
"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 3ul>)",0,0,4.5120000000461005,4.5120000000461005,2,4
aten::view_as,18.574999999953434,13.295999999914784,0,0,6,4
Memcpy DtoD (Device -> Device),0,0,833.625999997952,833.625999997952,372,4
Memcpy DtoH (Device -> Pinned),0,0,317.24299999908544,317.24299999908544,246,4
"void at::native::vectorized_elementwise_kernel<4, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul> >(int, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul>)",0,0,93.2170000001206,93.2170000001206,52,4
aten::cumsum,129.65700000012293,76.51100000026054,10.687999999994645,10.687999999994645,2,4
cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags,374.81699999960256,256.7329999996291,18.720000000001164,0.0,154,4
cudaDeviceGetAttribute,163.27899999986403,163.27899999986403,0,0,266,4
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> > const&)::{lambda(int)#1})",0,0,103.89800000056857,103.89800000056857,52,4
"void at_cuda_detail::cub::DeviceScanInitKernel<at_cuda_detail::cub::ScanTileState<long, true> >(at_cuda_detail::cub::ScanTileState<long, true>, int)",0,0,3.6159999999799766,3.6159999999799766,2,4
"void at_cuda_detail::cub::DeviceScanKernel<at_cuda_detail::cub::DeviceScanPolicy<long, std::plus<long> >::Policy900, long const*, long*, at_cuda_detail::cub::ScanTileState<long, true>, std::plus<long>, at_cuda_detail::cub::NullType, int, long>(long const*, long*, at_cuda_detail::cub::ScanTileState<long, true>, int, std::plus<long>, at_cuda_detail::cub::NullType, int)",0,0,7.072000000014668,7.072000000014668,2,4
"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>)",0,0,113.8540000001376,113.8540000001376,55,4
"void at::native::unrolled_elementwise_kernel<at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::compare_scalar_kernel<long>(at::TensorIteratorBase&, at::native::(anonymous namespace)::OpType, long)::{lambda(long)#1}, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",0,0,11.231000000057975,11.231000000057975,6,4
"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 8, 9, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",0,0,505.90899999972316,505.90899999972316,40,4
volta_sgemm_64x32_sliced1x4_tn,0,0,306.3299999998999,306.3299999998999,16,4
"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, false, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,0,22.047999999835156,22.047999999835156,8,4
"void scal_kernel<float, float, 1, true, 6, 5, 5, 3>(cublasTransposeParams<float>, float const*, float*, float const*)",0,0,13.248999999952503,13.248999999952503,8,4
"void cublasLt::epilogue::impl::globalKernel<8, 32, float, float, float, true, true, 1>(int, int, long, float*, cublasLtEpilogue_t, int, float*, long, void*, long, long, long, float*, long, int*)",0,0,17.825999999942724,17.825999999942724,8,4
volta_sgemm_128x32_sliced1x4_tn,0,0,981.9290000000037,981.9290000000037,2,4
"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",0,0,4.607999999891035,4.607999999891035,2,4
"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> > const&)::{lambda(int)#1})",0,0,287.8679999994929,287.8679999994929,100,4
"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#12}::operator()() const::{lambda(bool, bool)#1}>, unsigned int, bool, 4> >(at::native::ReduceOp<bool, at::native::func_wrapper_t<bool, at::native::or_kernel_cuda(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#12}::operator()() const::{lambda(bool, bool)#1}>, unsigned int, bool, 4>)",0,0,437.97699999890756,437.97699999890756,50,4
aten::where,6272.594000000623,1331.4560000026831,989.1710000004387,440.3770000002696,112,4
aten::scalar_tensor,1501.799999999581,291.9080000007525,65.89000000001397,0.0,52,4
"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",0,0,65.89000000001397,65.89000000001397,52,4
"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",0,0,440.3770000002696,440.3770000002696,52,4
aten::_unique,24242.473000000755,7007.4500000002445,8027.412000000128,7679.259999999718,100,4
"void at_cuda_detail::cub::DeviceRadixSortHistogramKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(unsigned long long*, long const*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",0,0,927.9139999997569,927.9139999997569,100,4
"void at_cuda_detail::cub::DeviceRadixSortExclusiveSumKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, unsigned long long>(unsigned long long*)",0,0,172.0019999992801,172.0019999992801,100,4
"void at_cuda_detail::cub::DeviceRadixSortOnesweepKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t>(int*, int*, unsigned long long*, unsigned long long const*, long*, long const*, at::cuda::cub::detail::OpaqueType<8>*, at::cuda::cub::detail::OpaqueType<8> const*, int, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",0,0,8088.867000001366,8088.867000001366,800,4
"void at::native::internal::(anonymous namespace)::adjacent_difference_kernel<long const*>(long, long const*, int*)",0,0,141.4629999998724,141.4629999998724,50,4
